,Train RMSE,Validation RMSE
377,114.36416479737902,105.75368370339277
378,114.07520948619533,106.4325560596933
379,113.83690422139843,98.62833734962689
380,113.17236702626289,107.00631466742959
381,113.0804889958339,98.78701381631141
382,114.1051611286914,104.17760719265141
383,112.80412487520704,100.8167860154273
384,112.79700507357799,100.93491621541648
385,113.28314394360417,104.83034326651297
386,112.92038599769188,100.19422103157248
387,112.92198396565541,101.22077412521915
388,113.14667862460092,99.28888990674899
389,113.1460782441385,101.13340564434154
390,112.4492180810428,104.001707492989
391,112.97100374254973,99.06022165662107
392,113.05256354172279,99.66517030823397
393,114.06756475073011,99.38206638238367
394,113.77865207673148,98.96281750694561
395,112.53771421839664,100.94124263992859
396,113.8681055381344,98.77709194218573
397,113.06391843652328,98.82128408243446
398,113.35711627781608,104.65387431003266
399,117.47927975342775,118.76621314930611
400,113.1298802878587,105.79714629321414
401,112.49499697092443,103.03174724491583
402,113.11044171700244,101.26172472101716
403,112.41043682328693,101.12077816807218
404,113.83049088304644,101.51739774709442
405,112.23913351867495,103.46812486104467
406,112.67371028025077,106.77609206916185
407,112.61812284452543,106.33027454033414
408,112.71476347706168,104.84866732246394
409,112.59463638438635,100.8032046229547
410,112.62523467539644,100.19241366849762
411,112.53169662107959,102.39067977513828
412,112.89083721644975,99.42413441716374
413,112.05201888016244,101.42729044207009
414,112.42676814596147,108.51860664759437
415,113.05441721366498,99.46828445932222
416,111.62014985177471,102.70511427220124
417,117.13656760187729,96.76766767721254
418,111.95501761842469,101.83869321180848
419,111.85474410827374,102.48742020379949
420,112.01219017173361,102.55055375410677
421,111.77327816930745,105.2919004977427
422,112.18014400368467,100.26852122737048
423,111.81767351329503,100.57063343249777
424,111.19423102119137,103.97657391558093
425,111.72259891669023,104.52860425993923
426,113.19927767520633,104.20113148371796
427,111.95756789938301,104.9507977414391
428,112.1698594795002,101.58772233176472
429,111.85717090198139,100.45665103353062
430,111.65414838897509,102.90875919793153
431,111.5761157889728,102.71928433865318
432,112.59082949243026,99.26818452582864
433,111.72682639305404,106.50335681425517
434,111.50170376377768,103.08083351461137
435,111.17091703640146,105.65779268305315
436,111.66397349345024,103.4310893028563
437,113.22648655167507,113.90712371438754
438,111.25396987574568,106.96994215937593
439,110.68833815238845,107.82246649319893
440,111.3085297032341,101.0202158672324
441,110.91065178273361,101.82909256549742
442,111.7437765081628,104.74276580143292
443,111.00934411977678,107.60634073800313
444,111.05102355285626,103.43747202343553
445,111.1179411595073,101.23304409065267
446,111.45505800038443,103.14510622818892
447,113.22987107899166,101.05184832734399
448,111.21179479030812,107.9842461547085
449,111.04672653496546,105.82073990095665
450,110.75565448307167,104.59431412106869
451,110.60604605554269,104.89581711846878
452,111.70181015512385,108.2666157668066
453,111.02979467986908,103.51143293152282
454,110.16841801926964,106.96062261833985
455,111.39374858065807,101.61789115615947
456,110.61973557835455,102.64674079641313
457,110.22218659073461,106.14062289015556
458,110.48350568220413,102.50151023960767
459,110.5645802179937,104.91618989174371
460,111.46249145173748,102.42794179804208
461,111.54918453494224,111.5032404569129
462,112.59886664517926,101.96832078917383
463,110.28118708607457,109.08194442247664
464,112.02226385442917,103.91007227233901
465,110.01637012427335,105.64582513089833
466,112.3129461944305,112.05269202978668
467,111.25722877278054,108.13212865953824
468,112.38233475133731,115.65580995902448
469,109.7778950721358,104.86460156114921
470,109.96205182137697,105.97735341223492
471,111.2816737072676,101.65330945088128
472,113.06617412281759,110.31137825608361
473,111.05381649806183,110.78120310677484
474,109.97944177217438,105.08198658443209
475,110.20623013780161,108.49594892067975
476,111.63590793500532,100.89087481533036
477,110.05931155473877,103.42921650193506
478,110.0733587246492,105.13136899928584
479,112.14012480812963,114.28891412000466
480,110.7026379094862,103.4207461302322
481,112.1759415125285,104.97352138854474
482,113.47582684069721,115.27473023864823
483,112.07227816320813,100.19850771905183
484,109.42721665322252,106.66812749988561
485,110.53307321817191,112.72481612242197
486,109.44239487108143,105.47047472270367
487,109.42691991532102,104.45307936433093
488,110.0429192227561,103.55561131412473
489,109.7564979904765,105.01094631633795
490,111.72282291781512,115.98470649932725
491,109.62507231954082,103.745764992818
492,109.74500372981284,106.32583856606911
493,110.12049276884142,103.12800043336418
494,109.34375120731232,104.60234528816935
495,109.71035210780825,107.48473966450351
496,110.2149269991482,108.05967457014148
497,110.79260931886176,113.62964670831335
498,109.54665141284413,108.78593356048029
499,111.10614621094348,107.18937657775672
500,111.08146208976572,101.99733186250613
501,111.19674422234709,108.47060951114614
502,109.161149143094,107.3171365609843
503,109.62050758078325,104.51135941054858
504,112.09899675695839,103.32001906950072
505,109.69855239931576,110.58289411814972
506,109.96658948946336,104.94745375151042
507,109.85269178143807,111.56829632146766
508,109.23413041244609,108.32399499688759
509,109.27405926426053,111.36012645243173
510,109.34301499835307,107.51409258826084
511,109.15692926422359,109.30883626375041
512,110.61333341670009,103.67558248045627
513,109.53833590157393,105.75549075066876
514,112.63969516516075,119.90292044436305
515,109.96965832055294,110.58004212281782
516,108.5742604645176,107.31631796228801
517,109.67269990082616,112.3310476155991
518,110.30243719281121,101.46808463682463
519,109.60419205288864,104.0699457707744
520,108.99756074824433,108.46194121310799
521,109.6417490722795,110.07524690659045
522,109.18948118995831,103.63182579508674
523,108.66355355858238,103.33205473020838
524,110.30682960375266,115.20204561411758
525,109.45216298315468,103.993529552824
526,111.59233324314098,102.0229263017112
527,109.26217070669223,103.19702934224304
528,110.69507922216346,113.28524859008124
529,108.53373394995951,105.720510619009
530,108.8224275695092,105.87750733367898
531,108.52815934149274,106.37611178170502
532,108.6253434431019,108.27959832950712
533,108.20291838880392,104.43426274433774
534,111.55747632879084,100.66741928320486
535,111.17955692097793,107.50827218453985
536,114.02828938379369,99.59734713445707
537,108.60416361533169,106.5032863394036
538,109.38507777469891,103.6702957977831
539,108.30005743930327,107.14378933203882
540,108.73744712499972,106.1543870468088
541,107.99356708168101,108.33125376724512
542,108.66285231919835,109.42899263738593
543,108.04028338177122,105.70699930942978
544,109.04610793415968,105.38358228043124
545,108.75223104208135,104.70993840145458
546,107.84725346736134,108.13913968439725
547,114.06251189024258,101.78903952812377
548,108.67737740214947,104.88268476766504
549,108.146345058961,108.94184110445681
550,107.9715561971352,107.02150067370269
551,108.48526472057371,105.81419757301532
552,108.50500893350984,105.93179538444979
553,108.31534095575799,103.9822633070408
554,108.24507531448131,106.83597441187862
555,108.07233624550304,107.6756392843512
556,109.49956775237104,101.9047563844699
557,110.35087793424985,101.68178227043241
558,108.0435225028337,108.90339840101056
559,110.26876999863592,103.08383153092554
560,107.94249099860556,107.46814223604125
561,109.00636889882593,104.7361709827487
562,109.95477335873387,102.97261176235469
563,109.15869355771513,104.00710191783867
564,108.69576841304328,108.61722640593263
565,109.56013522652783,103.57200818253182
566,109.70703762567243,101.53672346471156
567,107.87601112873568,103.99298959852378
568,109.80297040014796,106.81432021233961
569,109.18227978227569,101.77637603198673
570,108.80355678209335,111.69167845910675
571,107.81060079552485,107.95697333809501
572,113.8111225714663,116.64672987886506
573,109.05435184562978,105.10076921839784
574,107.49919827519433,106.65742887712258
575,108.52512724352283,112.94243257177745
576,109.83870951484842,100.95701548889122
577,108.06952167184467,108.33763222621053
578,108.78971327242671,103.45285310928523
579,107.98714147689591,109.65547016865241
580,108.19051050135978,107.5627040817955
581,107.43633158927057,105.40549733007818
582,108.17259027354756,114.80779431251237
583,107.46713508583406,108.58614444999294
584,107.60116644241201,108.35734633330189
585,107.50876293432306,106.23374050413881
586,113.16653719006746,108.48400225181102
587,108.15420994364197,109.22389188571326
588,107.82511842205382,111.34158706440108
589,108.49118581074107,110.50657600574868
590,108.01974394940662,100.88814834620203
591,108.3853378157264,109.23440367258867
592,107.49306922261086,108.41717979397113
593,107.1386000793223,109.72904415956641
594,107.79741193281707,113.31237774319455
595,109.12670610835013,114.01370870053594
596,107.94576944731051,106.76994387074558
597,108.03297296810359,111.44254625135703
598,107.05667842923991,111.35457116781362
599,107.95832103466202,102.97065110441243
600,107.48346456660056,111.39335905398055
601,109.12301268668506,102.37631769668849
602,108.82070185041768,112.52714930885271
603,107.84975393021388,103.45948261409377
604,107.5112019373601,112.47863835694437
605,106.71588101251604,108.75467142732269
606,107.09621247546501,110.35818393524318
607,108.15218583774555,107.32907385901038
608,106.49114407958693,104.98004225712198
609,107.18011076546769,107.95061309897535
610,109.35859564559031,105.5708050587879
611,107.01291754823062,109.2025218802049
612,108.67428276283619,114.05023109257571
613,106.82193029855085,104.72800955566257
614,107.34290050082559,114.0188198506548
615,106.56418395928372,104.84142444135718
616,106.65609144321229,107.7845974721177
617,106.4613614295584,105.79512684523648
618,107.32830631379846,106.05038635402778
619,106.5478957952791,107.89086230434692
620,107.21834193751874,103.64926606427977
621,106.76564775321215,104.41208535037845
622,106.77116222338745,106.0733851901684
623,109.08113164867495,107.41102029089986
624,107.551012242218,103.02434792290832
625,107.78792785532627,103.86401423124632
626,108.2062790301319,112.67178805118289
627,108.45684611143871,101.5405050973303
628,113.54228319674462,129.12170853562617
629,106.54968820274878,105.1078042964235
630,106.86203786447894,110.19585847905309
631,107.65426889458675,108.40576905894181
632,107.16827002820806,102.8123223472594
633,108.10424420313753,103.76668150362504
634,107.04007924379349,112.01406167669131
635,106.79034393682075,104.47214260950828
636,107.26765484241025,105.20136662177167
637,108.12427068472032,105.98257930714462
638,106.49157832626838,105.3986248187346
639,108.17001473436825,101.86626179461689
640,108.90910146368199,101.01619980429095
641,107.488686959189,111.98120366346642
642,106.0098323481053,106.9821337351806
643,105.89213623886614,107.90901214058258
644,106.38748930392273,107.51009996526253
645,106.15383514312998,108.38557456018513
646,108.87373257429182,110.60804689681268
647,106.50794465580194,104.44015862445735
648,106.48821754022632,108.60614044578779
649,107.15132054444739,108.02481996908875
650,107.0556899260783,110.88990876619057
651,106.92819463495735,107.4354917939752
652,108.1397489236091,104.27309539934835
653,106.61821704321906,104.8691365031008
654,106.94040703499805,110.11517089345026
655,110.4887590488218,111.36513064439572
656,105.86299992654574,107.55720194075943
657,106.14363478647854,104.87192079890957
658,106.40096694312614,106.11392510055249
659,105.86982238013272,104.4620873155363
660,108.04509050411777,109.06866612810863
661,105.87488844119063,108.50104073903302
662,107.45730305012886,106.06987762527919
663,106.20000149689643,109.95371750549607
664,106.12465117216449,110.37507381042647
665,106.51492763057206,106.75917561274443
666,108.28223308196955,103.61514700384244
667,106.27467247234767,104.44272491410736
668,108.35941420375566,108.43601110132762
669,105.89785222132707,106.36533001952309
670,105.8956942213776,108.52542484751216
671,105.8855885348682,106.310371022652
672,106.3536794094773,112.32702812119037
673,105.51880779719033,107.30804875003592
674,106.66214689938619,114.64510352280145
675,105.69786420509641,105.73479570109455
676,105.83000267721663,107.32141505687446
677,107.99999999313485,106.30434630978944
678,106.66673061118696,107.30976676600419
679,106.6133674049792,110.84209648562464
680,105.395637955756,106.423673770834
681,107.27323896496395,106.72118223080206
682,109.15992560624495,102.55474165784543
683,106.18298159447939,110.28726880582454
684,105.5751734021013,110.71047562717558
685,106.2586964407747,106.15653436454687
686,105.55947234956533,110.53123434103247
687,105.6696819220755,110.73814995500457
688,107.5113150598138,108.06830139307259
689,110.1860659395039,109.61867406190886
690,106.72561306644738,103.03587161385038
691,105.3216545035646,105.25582990946639
692,105.79621215322933,104.42845241332711
693,105.01854722211026,107.473511760654
694,105.97157136067926,103.69641188762313
695,105.45383951057212,107.47569384239038
696,105.57791651128775,107.39034532697228
697,105.55758217408193,108.42015004045841
698,105.49745113918156,111.80185972716897
699,106.30610361197738,104.82094198209755
700,113.32545390697253,115.16812713496586
701,105.01041049788753,109.68380785020756
702,110.43586660414331,102.38642499160467
703,107.6850798856632,103.62777350531114
704,106.0593457806117,103.74845875033
705,109.53959025067273,103.26077791166576
706,105.45575888566526,107.25371147109034
707,105.77967837300605,107.78616500774623
708,105.66193126430345,108.24670385822674
709,105.41245091556075,104.99294722604785
710,104.92822673127144,106.41836648956884
711,105.04321541129136,107.3436210209645
712,105.29088198997238,108.58255893579845
713,108.28235081807723,109.96405351539933
714,106.10626936811529,106.08256418923176
715,105.37160231349247,106.78900907036585
716,104.88933867615789,109.88731504418921
717,106.00041792222517,106.40073917059186
718,106.06051110048739,104.73080702661396
719,105.65756476719702,106.46709049842781
720,104.83577519267436,106.37554419971903
721,108.97566337725875,103.54476441787578
722,104.7015648165257,109.67407521039398
723,106.1105190113184,105.503860893632
724,105.71385678383905,110.42798371865346
725,107.2794000142203,116.07108150323249
726,105.78713031664799,106.88570945570719
727,105.2086431913067,105.65076174089572
728,105.90432171973549,102.79288220575421
729,105.07707701202779,103.08102764491011
730,104.62657126308925,107.43777771174808
731,104.68212257646981,107.23384524533317
732,106.2344655498911,103.956679536394
733,109.02369275326554,99.60615917734182
734,104.90271566022551,110.60980913681229
735,105.99106945856543,113.588572457611
736,105.37652835162574,108.18236755507493
737,104.92088756008634,108.30299999106978
738,104.8431742475905,111.2151007586949
739,106.04899332491343,112.31793703058794
740,106.04848036459789,114.03968216132364
741,105.15684433796555,103.92428836009168
742,105.68076446590699,109.78128706240867
743,105.75814710421973,102.43240124936037
744,105.00507749313047,105.68423099346755
745,105.58330148148332,108.90027498273574
746,104.96213666172473,106.39903003009898
747,105.4905649447903,110.37378010657343
748,105.51351446885697,105.52230740915313
749,105.34156877981445,109.82699019206463
750,105.90240735007744,107.52251210923934
751,105.1946181764476,108.40530343934206
752,104.30445926465298,108.02068551501056
753,104.70958345765975,104.36267351756243
754,105.23460084061998,108.11329293217126
755,105.87540618143343,106.60277784345213
756,104.76603842580832,108.94252056405813
757,104.92160092810258,105.82147723219825
758,105.5078950845363,104.89438219670416
759,106.41353831654584,104.77482515717868
760,104.63490485118244,109.04414681170184
761,104.88481673243857,110.4067660295926
762,105.26647201418224,104.57421285753009
763,105.85870318980048,111.76428342202003
764,104.61676313541278,106.24448826271161
765,105.1431335488172,107.74397891741768
766,105.3836955002484,113.50510561370147
767,104.5422284790138,111.42074034568154
768,104.51067720783364,109.32432334915704
769,114.74146651395175,114.22103684486957
770,104.25510095484292,107.67876646196406
771,106.576294900437,105.80534447595349
772,105.62338619953167,115.2198765807208
773,104.51904666052558,112.33370262866819
774,104.76496957407892,106.03612616064525
775,104.34088645308557,106.94691469294497
776,105.43799107281679,113.10629749496037
